Username,Section,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T15,T16,T17,T18,T23,AvgCrtPct
GH14f0028,5,91.4285714285714,94.4444444444444,NA,85,63.6363636363636,28.5714285714286,60.6060606060606,35.4838709677419,75,NA,50,NA,NA,NA,NA,NA,64.9078599616234
GH14f0385,5,88.5714285714286,94.4444444444444,63.1578947368421,95,68.1818181818182,35.7142857142857,75.7575757575758,51.6129032258064,NA,63.3333333333333,33.3333333333333,60,52.1739130434783,69.4444444444444,55,64.2857142857143,64.667405938167
GH14f0348,5,NA,88.8888888888889,68.4210526315789,70,54.5454545454545,42.8571428571429,48.4848484848485,74.1935483870968,NA,86.6666666666667,60,60,78.2608695652174,66.6666666666667,52.5,50,64.3917956209687
GH14f0413,5,94.2857142857143,94.4444444444444,50,65,86.3636363636364,28.5714285714286,NA,51.6129032258064,NA,63.3333333333333,53.3333333333333,NA,39.1304347826087,47.2222222222222,60,57.1428571428571,60.8031005927219
GH14f0402,5,80,83.3333333333333,52.6315789473684,85,63.6363636363636,46.4285714285714,54.5454545454545,32.258064516129,NA,76.6666666666667,73.3333333333333,42.8571428571429,60.8695652173913,41.6666666666667,47.5,NA,60.0519100820301
GH14f0407,5,97.1428571428571,83.3333333333333,36.8421052631579,65,72.7272727272727,75,87.8787878787879,58.0645161290323,NA,6.66666666666667,60,51.4285714285714,60.8695652173913,36.1111111111111,50,50,59.4043191265454
GH14f0417,5,88.5714285714286,100,55.2631578947368,70,54.5454545454545,60.7142857142857,93.9393939393939,32.258064516129,NA,80,53.3333333333333,28.5714285714286,47.8260869565217,41.6666666666667,37.5,35.7142857142857,58.660239094911
GH14f0341,5,68.5714285714286,83.3333333333333,44.7368421052632,85,68.1818181818182,46.4285714285714,69.6969696969697,41.9354838709677,27.5,70,33.3333333333333,48.5714285714286,69.5652173913043,61.1111111111111,50,57.1428571428571,57.8192746711492
GH14f0062,5,NA,88.8888888888889,NA,80,NA,NA,66.6666666666667,NA,NA,60,40,NA,NA,0,NA,NA,55.9259259259259
GH14f0340,5,91.4285714285714,77.7777777777778,47.3684210526316,70,68.1818181818182,64.2857142857143,78.7878787878788,0,NA,46.6666666666667,33.3333333333333,54.2857142857143,39.1304347826087,13.8888888888889,72.5,57.1428571428571,54.3185384409641
GH14f0410,5,88.5714285714286,83.3333333333333,50,80,77.2727272727273,17.8571428571429,66.6666666666667,41.9354838709677,NA,23.3333333333333,46.6666666666667,NA,47.8260869565217,36.1111111111111,25,71.4285714285714,54.000182290605
GH14f0400,5,77.1428571428572,61.1111111111111,26.3157894736842,65,54.5454545454545,39.2857142857143,60.6060606060606,38.7096774193548,0,70,60,57.1428571428571,78.2608695652174,0,0,0,43.0075244557695
JK14f0493,1,100,100,92.1052631578947,100,90.9090909090909,96.4285714285714,100,93.5483870967742,100,83.3333333333333,100,82.8571428571429,95.6521739130435,86.1111111111111,92.5,92.8571428571429,94.1438885415066
JK14f0420,1,100,100,94.7368421052632,95,95.4545454545455,NA,100,87.0967741935484,92.5,93.3333333333333,93.3333333333333,88.5714285714286,100,88.8888888888889,67.5,78.5714285714286,91.665771630118
JK14f0425,1,88.5714285714286,100,NA,90,90.9090909090909,NA,90.9090909090909,NA,NA,86.6666666666667,100,82.8571428571429,100,80.5555555555556,92.5,NA,91.1789977699069
JK14f0463,1,97.1428571428571,100,89.4736842105263,100,90.9090909090909,89.2857142857143,100,90.3225806451613,100,90,100,97.1428571428571,91.304347826087,61.1111111111111,92.5,64.2857142857143,90.842372347445
JK14f0429,1,100,100,92.1052631578947,100,95.4545454545455,NA,96.969696969697,87.0967741935484,NA,86.6666666666667,100,85.7142857142857,NA,77.7777777777778,67.5,NA,90.773750827868
JK14f0465,1,100,94.4444444444444,81.5789473684211,95,77.2727272727273,89.2857142857143,NA,90.3225806451613,92.5,93.3333333333333,86.6666666666667,88.5714285714286,100,86.1111111111111,92.5,92.8571428571429,90.6962731037434
JK14f0464,1,91.4285714285714,94.4444444444444,89.4736842105263,100,90.9090909090909,100,100,87.0967741935484,87.5,100,93.3333333333333,85.7142857142857,100,77.7777777777778,72.5,78.5714285714286,90.5468369114379
JK14f0459,1,100,88.8888888888889,100,100,86.3636363636364,67.8571428571429,96.969696969697,90.3225806451613,92.5,100,100,82.8571428571429,100,86.1111111111111,77.5,78.5714285714286,90.4963517665131
JK14f0442,1,100,94.4444444444444,92.1052631578947,100,95.4545454545455,100,90.9090909090909,96.7741935483871,77.5,86.6666666666667,80,91.4285714285714,100,66.6666666666667,75,92.8571428571429,89.9879115708381
JK14f0499,1,94.2857142857143,83.3333333333333,86.8421052631579,85,86.3636363636364,96.4285714285714,90.9090909090909,83.8709677419355,100,96.6666666666667,86.6666666666667,100,95.6521739130435,86.1111111111111,72.5,85.7142857142857,89.3965202123258
JK14f0424,1,100,100,NA,95,81.8181818181818,89.2857142857143,87.8787878787879,90.3225806451613,95,90,100,80,100,80.5555555555556,77.5,71.4285714285714,89.2526261074648
JK14f0436,1,82.8571428571429,100,86.8421052631579,95,100,85.7142857142857,90.9090909090909,87.0967741935484,97.5,83.3333333333333,93.3333333333333,88.5714285714286,95.6521739130435,77.7777777777778,72.5,85.7142857142857,88.9251082237767
JK14f0478,1,100,100,68.4210526315789,95,81.8181818181818,100,100,93.5483870967742,92.5,96.6666666666667,73.3333333333333,77.1428571428572,91.304347826087,80.5555555555556,82.5,85.7142857142857,88.6565417365825
JK14f0483,1,82.8571428571429,83.3333333333333,81.5789473684211,85,86.3636363636364,85.7142857142857,100,90.3225806451613,97.5,93.3333333333333,100,100,100,88.8888888888889,72.5,64.2857142857143,88.2298664243698
JK14f0438,1,100,100,76.3157894736842,100,81.8181818181818,100,93.9393939393939,87.0967741935484,97.5,80,73.3333333333333,77.1428571428572,100,83.3333333333333,97.5,57.1428571428571,87.8201575235743
JK14f0458,1,88.5714285714286,94.4444444444444,81.5789473684211,95,90.9090909090909,92.8571428571429,93.9393939393939,87.0967741935484,100,80,93.3333333333333,94.2857142857143,91.304347826087,83.3333333333333,65,71.4285714285714,87.6926576556568
JK14f0461,1,94.2857142857143,100,81.5789473684211,100,77.2727272727273,89.2857142857143,96.969696969697,74.1935483870968,97.5,80,100,77.1428571428572,86.9565217391304,72.2222222222222,82.5,92.8571428571429,87.6728182831702
GH14f0354,1,100,94.4444444444444,81.5789473684211,100,NA,85.7142857142857,84.8484848484848,87.0967741935484,87.5,90,93.3333333333333,94.2857142857143,91.304347826087,75,87.5,57.1428571428571,87.3166126104784
JK14f0457,1,82.8571428571429,100,89.4736842105263,90,81.8181818181818,96.4285714285714,100,77.4193548387097,95,93.3333333333333,100,68.5714285714286,100,91.6666666666667,65,64.2857142857143,87.2408798756422
JK14f0434,1,88.5714285714286,100,97.3684210526316,100,95.4545454545455,100,90.9090909090909,90.3225806451613,100,63.3333333333333,80,80,86.9565217391304,83.3333333333333,60,78.5714285714286,87.1762927256302
JK14f0031,1,85.7142857142857,100,84.2105263157895,75,77.2727272727273,82.1428571428571,100,77.4193548387097,NA,NA,100,NA,NA,NA,NA,NA,86.8621945871521
JK14f0492,1,85.7142857142857,100,81.5789473684211,85,81.8181818181818,78.5714285714286,90.9090909090909,87.0967741935484,87.5,NA,93.3333333333333,80,91.304347826087,88.8888888888889,82.5,85.7142857142857,86.6619709558368
JK14f0426,1,91.4285714285714,100,86.8421052631579,80,81.8181818181818,92.8571428571429,84.8484848484848,87.0967741935484,95,100,100,80,100,52.7777777777778,95,57.1428571428571,86.5507434581076
JK14f0427,1,91.4285714285714,100,78.9473684210526,100,NA,78.5714285714286,81.8181818181818,70.9677419354839,87.5,80,93.3333333333333,88.5714285714286,91.304347826087,80.5555555555556,77.5,92.8571428571429,86.223673354551
JK14f0487,1,91.4285714285714,100,89.4736842105263,90,90.9090909090909,78.5714285714286,87.8787878787879,80.6451612903226,95,100,86.6666666666667,74.2857142857143,91.304347826087,80.5555555555556,62.5,64.2857142857143,85.2190451817791
JK14f0453,1,100,94.4444444444444,89.4736842105263,100,81.8181818181818,92.8571428571429,0,93.5483870967742,87.5,86.6666666666667,100,94.2857142857143,100,80.5555555555556,87.5,71.4285714285714,85.0048967727236
JK14f0488,1,NA,83.3333333333333,89.4736842105263,85,95.4545454545455,92.8571428571429,90.9090909090909,70.9677419354839,NA,73.3333333333333,100,100,82.6086956521739,61.1111111111111,87.5,71.4285714285714,84.5698035875223
JK14f0450,1,94.2857142857143,100,81.5789473684211,80,68.1818181818182,92.8571428571429,66.6666666666667,93.5483870967742,87.5,86.6666666666667,93.3333333333333,80,91.304347826087,88.8888888888889,67.5,78.5714285714286,84.4302088589339
JK14f0446,1,100,100,92.1052631578947,95,81.8181818181818,92.8571428571429,54.5454545454545,77.4193548387097,92.5,86.6666666666667,100,85.7142857142857,95.6521739130435,58.3333333333333,62.5,71.4285714285714,84.1587767670803
JK14f0470,1,91.4285714285714,88.8888888888889,84.2105263157895,95,86.3636363636364,89.2857142857143,93.9393939393939,77.4193548387097,87.5,73.3333333333333,80,NA,78.2608695652174,52.7777777777778,92.5,85.7142857142857,83.7748234967545
JK14f0066,1,100,77.7777777777778,89.4736842105263,90,81.8181818181818,89.2857142857143,81.8181818181818,70.9677419354839,87.5,70,70,NA,91.304347826087,88.8888888888889,NA,NA,83.7565014277571
JK14f0497,1,100,100,89.4736842105263,100,90.9090909090909,89.2857142857143,90.9090909090909,77.4193548387097,95,70,66.6666666666667,60,78.2608695652174,63.8888888888889,80,85.7142857142857,83.5954778742619
JK14f0451,1,82.8571428571429,100,76.3157894736842,75,72.7272727272727,89.2857142857143,NA,83.8709677419355,97.5,93.3333333333333,93.3333333333333,80,NA,66.6666666666667,72.5,85.7142857142857,83.507464723812
JK14f0013,1,NA,88.8888888888889,NA,70,100,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.4722222222222
JK14f0017,1,100,100,71.0526315789474,90,63.6363636363636,NA,75.7575757575758,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.4077618288145
JK14f0468,1,100,100,84.2105263157895,100,77.2727272727273,60.7142857142857,100,80.6451612903226,82.5,86.6666666666667,93.3333333333333,57.1428571428571,78.2608695652174,75,80,78.5714285714286,83.3948659920393
JK14f0449,1,88.5714285714286,94.4444444444444,92.1052631578947,90,90.9090909090909,92.8571428571429,90.9090909090909,80.6451612903226,82.5,96.6666666666667,80,62.8571428571429,78.2608695652174,75,60,78.5714285714286,83.3936081124919
JK14f0422,1,100,94.4444444444444,84.2105263157895,95,86.3636363636364,89.2857142857143,90.9090909090909,87.0967741935484,87.5,93.3333333333333,66.6666666666667,74.2857142857143,69.5652173913043,83.3333333333333,67.5,64.2857142857143,83.3612603630181
JK14f0447,1,91.4285714285714,83.3333333333333,76.3157894736842,75,81.8181818181818,92.8571428571429,90.9090909090909,77.4193548387097,100,86.6666666666667,80,80,100,69.4444444444444,60,85.7142857142857,83.181678842757
JK14f0484,1,88.5714285714286,88.8888888888889,81.5789473684211,75,72.7272727272727,82.1428571428571,90.9090909090909,80.6451612903226,NA,93.3333333333333,100,NA,95.6521739130435,80.5555555555556,70,64.2857142857143,83.1636017132806
JK14f0433,1,94.2857142857143,94.4444444444444,84.2105263157895,95,86.3636363636364,96.4285714285714,NA,93.5483870967742,87.5,83.3333333333333,93.3333333333333,82.8571428571429,65.2173913043478,69.4444444444444,55,64.2857142857143,83.0168426328831
JK14f0486,1,88.5714285714286,100,84.2105263157895,100,77.2727272727273,82.1428571428571,96.969696969697,83.8709677419355,92.5,73.3333333333333,86.6666666666667,71.4285714285714,86.9565217391304,72.2222222222222,55,57.1428571428571,81.768023534201
JK14f0440,1,82.8571428571429,94.4444444444444,81.5789473684211,100,90.9090909090909,67.8571428571429,93.9393939393939,83.8709677419355,90,83.3333333333333,60,77.1428571428572,100,63.8888888888889,65,71.4285714285714,81.6406738069514
JK14f0496,1,100,100,NA,85,72.7272727272727,89.2857142857143,93.9393939393939,67.741935483871,90,70,80,88.5714285714286,60.8695652173913,75,80,71.4285714285714,81.6375921102429
JK14f0481,1,94.2857142857143,100,NA,80,63.6363636363636,78.5714285714286,78.7878787878788,90.3225806451613,87.5,83.3333333333333,73.3333333333333,82.8571428571429,69.5652173913043,69.4444444444444,85,85.7142857142857,81.4901148666927
JK14f0462,1,94.2857142857143,100,86.8421052631579,100,0,71.4285714285714,93.9393939393939,83.8709677419355,NA,96.6666666666667,93.3333333333333,80,82.6086956521739,86.1111111111111,60,92.8571428571429,81.4629134852801
JK14f0471,1,82.8571428571429,88.8888888888889,60.5263157894737,95,90.9090909090909,82.1428571428571,75.7575757575758,74.1935483870968,77.5,70,80,68.5714285714286,95.6521739130435,88.8888888888889,87.5,78.5714285714286,81.0599587298072
JK14f0455,1,97.1428571428571,94.4444444444444,NA,95,81.8181818181818,NA,NA,NA,NA,80,NA,NA,86.9565217391304,NA,47.5,64.2857142857143,80.893464928791
JK14f0016,1,94.2857142857143,83.3333333333333,50,100,NA,78.5714285714286,78.7878787878788,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.8297258297258
JK14f0452,1,88.5714285714286,100,76.3157894736842,90,81.8181818181818,82.1428571428571,90.9090909090909,80.6451612903226,87.5,66.6666666666667,73.3333333333333,80,82.6086956521739,66.6666666666667,70,71.4285714285714,80.5379026845611
JK14f0482,1,85.7142857142857,94.4444444444444,76.3157894736842,70,81.8181818181818,67.8571428571429,78.7878787878788,64.5161290322581,87.5,83.3333333333333,86.6666666666667,91.4285714285714,86.9565217391304,69.4444444444444,82.5,78.5714285714286,80.3659261444657
JK14f0498,1,85.7142857142857,100,78.9473684210526,85,77.2727272727273,100,78.7878787878788,90.3225806451613,NA,70,NA,17.1428571428571,91.304347826087,80.5555555555556,97.5,71.4285714285714,80.2840123424412
JK14f0495,1,100,100,73.6842105263158,90,68.1818181818182,85.7142857142857,90.9090909090909,77.4193548387097,95,100,80,62.8571428571429,78.2608695652174,61.1111111111111,45,71.4285714285714,79.9729034457664
JK14f0432,1,80,100,76.3157894736842,90,NA,82.1428571428571,96.969696969697,64.5161290322581,92.5,90,73.3333333333333,77.1428571428572,82.6086956521739,58.3333333333333,57.5,71.4285714285714,79.519417567251
JK14f0047,1,91.4285714285714,NA,84.2105263157895,NA,NA,NA,NA,NA,NA,NA,NA,77.1428571428572,65.2173913043478,NA,NA,NA,79.4998365478915
JK14f0456,1,97.1428571428571,100,76.3157894736842,65,77.2727272727273,75,87.8787878787879,67.741935483871,87.5,96.6666666666667,93.3333333333333,68.5714285714286,95.6521739130435,69.4444444444444,55,57.1428571428571,79.3539375827313
JK14f0491,1,100,94.4444444444444,84.2105263157895,85,86.3636363636364,71.4285714285714,75.7575757575758,58.0645161290323,87.5,86.6666666666667,66.6666666666667,NA,86.9565217391304,72.2222222222222,75,57.1428571428571,79.1616136584395
JK14f0469,1,100,88.8888888888889,84.2105263157895,80,72.7272727272727,92.8571428571429,75.7575757575758,58.0645161290323,87.5,NA,NA,68.5714285714286,78.2608695652174,80.5555555555556,60,NA,79.0302904898387
JK14f0489,1,94.2857142857143,94.4444444444444,81.5789473684211,100,63.6363636363636,57.1428571428571,84.8484848484848,67.741935483871,85,73.3333333333333,73.3333333333333,88.5714285714286,86.9565217391304,75,72.5,64.2857142857143,78.9161924045685
JK14f0500,1,100,100,71.0526315789474,90,59.0909090909091,67.8571428571429,60.6060606060606,61.2903225806452,97.5,83.3333333333333,93.3333333333333,74.2857142857143,86.9565217391304,55.5555555555556,82.5,NA,78.8907683307181
JK14f0480,1,82.8571428571429,100,73.6842105263158,75,72.7272727272727,71.4285714285714,84.8484848484848,80.6451612903226,95,66.6666666666667,100,57.1428571428571,82.6086956521739,80.5555555555556,77.5,57.1428571428571,78.6129672398888
JK14f0454,1,80,94.4444444444444,71.0526315789474,95,72.7272727272727,60.7142857142857,87.8787878787879,70.9677419354839,72.5,90,100,82.8571428571429,86.9565217391304,66.6666666666667,45,78.5714285714286,78.4585577570994
JK14f0485,1,77.1428571428572,100,84.2105263157895,95,NA,75,72.7272727272727,70.9677419354839,85,86.6666666666667,53.3333333333333,62.8571428571429,78.2608695652174,75,72.5,78.5714285714286,77.8158559410128
JK14f0437,1,94.2857142857143,100,71.0526315789474,95,77.2727272727273,89.2857142857143,96.969696969697,64.5161290322581,92.5,NA,70,54.2857142857143,73.9130434782609,55.5555555555556,65,64.2857142857143,77.5948427353536
JK14f0467,1,97.1428571428571,NA,68.4210526315789,NA,72.7272727272727,85.7142857142857,93.9393939393939,80.6451612903226,90,66.6666666666667,73.3333333333333,NA,NA,61.1111111111111,60,78.5714285714286,77.3560469273542
JK14f0441,1,97.1428571428571,94.4444444444444,78.9473684210526,100,72.7272727272727,92.8571428571429,NA,74.1935483870968,92.5,93.3333333333333,86.6666666666667,NA,56.5217391304348,75,62.5,0,76.9167409364501
JK14f0472,1,97.1428571428571,94.4444444444444,NA,95,86.3636363636364,92.8571428571429,93.9393939393939,61.2903225806452,87.5,63.3333333333333,93.3333333333333,57.1428571428571,52.1739130434783,38.8888888888889,82.5,57.1428571428571,76.8701986808579
JK14f0473,1,100,100,63.1578947368421,75,72.7272727272727,71.4285714285714,84.8484848484848,83.8709677419355,87.5,83.3333333333333,80,60,86.9565217391304,58.3333333333333,72.5,50,76.8535237430565
JK14f0068,1,100,88.8888888888889,81.5789473684211,75,77.2727272727273,60.7142857142857,90.9090909090909,58.0645161290323,77.5,NA,70,NA,78.2608695652174,72.2222222222222,NA,64.2857142857143,76.5151740273539
JK14f0067,1,88.5714285714286,94.4444444444444,78.9473684210526,90,NA,NA,90.9090909090909,64.5161290322581,NA,90,100,48.5714285714286,73.9130434782609,58.3333333333333,NA,35.7142857142857,76.1600460396319
JK14f0430,1,100,88.8888888888889,68.4210526315789,100,72.7272727272727,75,100,48.3870967741936,97.5,63.3333333333333,66.6666666666667,71.4285714285714,82.6086956521739,41.6666666666667,50,85.7142857142857,75.771408155227
JK14f0475,1,88.5714285714286,88.8888888888889,47.3684210526316,80,68.1818181818182,46.4285714285714,90.9090909090909,61.2903225806452,92.5,76.6666666666667,93.3333333333333,NA,91.304347826087,77.7777777777778,67.5,57.1428571428571,75.1909016239864
EF14f0323,1,5.71428571428571,94.4444444444444,81.5789473684211,100,81.8181818181818,85.7142857142857,87.8787878787879,77.4193548387097,90,83.3333333333333,80,68.5714285714286,69.5652173913043,91.6666666666667,2.5,100,75.0128083587406
JK14f0445,1,91.4285714285714,88.8888888888889,78.9473684210526,90,95.4545454545455,75,63.6363636363636,64.5161290322581,85,83.3333333333333,66.6666666666667,51.4285714285714,73.9130434782609,63.8888888888889,45,78.5714285714286,74.7296124518019
JK14f0474,1,88.5714285714286,94.4444444444444,55.2631578947368,75,81.8181818181818,78.5714285714286,84.8484848484848,54.8387096774194,92.5,93.3333333333333,86.6666666666667,14.2857142857143,91.304347826087,50,72.5,78.5714285714286,74.5323329068346
JK14f0444,1,88.5714285714286,94.4444444444444,57.8947368421053,95,68.1818181818182,25,72.7272727272727,74.1935483870968,85,93.3333333333333,73.3333333333333,65.7142857142857,86.9565217391304,69.4444444444444,65,71.4285714285714,74.138983696704
JK14f0494,1,91.4285714285714,83.3333333333333,42.1052631578947,70,63.6363636363636,42.8571428571429,96.969696969697,100,100,83.3333333333333,100,68.5714285714286,56.5217391304348,44.4444444444444,75,64.2857142857143,73.9054394467724
JK14f0064,1,80,94.4444444444444,78.9473684210526,90,72.7272727272727,NA,NA,83.8709677419355,NA,NA,90,0,NA,75,NA,NA,73.8877837038561
JK14f0443,1,100,NA,71.0526315789474,NA,81.8181818181818,85.7142857142857,100,77.4193548387097,97.5,50,70,54.2857142857143,73.9130434782609,NA,62.5,35.7142857142857,73.8398074944912
JK14f0069,1,97.1428571428571,94.4444444444444,78.9473684210526,85,NA,75,84.8484848484848,NA,92.5,43.3333333333333,93.3333333333333,2.85714285714286,82.6086956521739,58.3333333333333,NA,71.4285714285714,73.8290434457483
JK14f0431,1,82.8571428571429,83.3333333333333,42.1052631578947,90,77.2727272727273,57.1428571428571,NA,77.4193548387097,80,66.6666666666667,86.6666666666667,51.4285714285714,69.5652173913043,80.5555555555556,87.5,71.4285714285714,73.5961285160001
JK14f0421,1,94.2857142857143,94.4444444444444,55.2631578947368,90,68.1818181818182,39.2857142857143,75.7575757575758,67.741935483871,70,93.3333333333333,60,71.4285714285714,86.9565217391304,69.4444444444444,60,78.5714285714286,73.4184162406739
JK14f0448,1,82.8571428571429,100,76.3157894736842,100,68.1818181818182,NA,57.5757575757576,83.8709677419355,87.5,60,86.6666666666667,40,60.8695652173913,61.1111111111111,62.5,64.2857142857143,72.7823022074148
JK14f0046,1,100,77.7777777777778,57.8947368421053,85,NA,NA,81.8181818181818,64.5161290322581,NA,NA,NA,NA,34.7826086956522,NA,NA,NA,71.6842048808536
JK14f0439,1,100,NA,73.6842105263158,NA,86.3636363636364,85.7142857142857,90.9090909090909,58.0645161290323,85,80,66.6666666666667,77.1428571428572,78.2608695652174,2.77777777777778,67.5,50,71.5774221996343
JK14f0040,1,94.2857142857143,83.3333333333333,63.1578947368421,90,NA,NA,87.8787878787879,29.0322580645161,85,NA,70,37.1428571428571,NA,NA,NA,NA,71.0923161602279
JK14f0423,1,85.7142857142857,94.4444444444444,60.5263157894737,80,72.7272727272727,71.4285714285714,90.9090909090909,48.3870967741936,95,NA,60,48.5714285714286,78.2608695652174,38.8888888888889,62.5,NA,70.5255903437762
JK14f0490,1,80,94.4444444444444,57.8947368421053,95,72.7272727272727,42.8571428571429,75.7575757575758,48.3870967741936,75,63.3333333333333,60,57.1428571428571,100,63.8888888888889,70,71.4285714285714,70.4913700122741
JK14f0460,1,94.2857142857143,83.3333333333333,71.0526315789474,90,63.6363636363636,57.1428571428571,72.7272727272727,54.8387096774194,80,40,86.6666666666667,48.5714285714286,91.304347826087,77.7777777777778,45,NA,70.4224735482579
JK14f0466,1,74.2857142857143,83.3333333333333,50,85,59.0909090909091,60.7142857142857,78.7878787878788,41.9354838709677,72.5,76.6666666666667,66.6666666666667,88.5714285714286,52.1739130434783,58.3333333333333,85,85.7142857142857,69.9233686924343
JK14f0435,1,94.2857142857143,94.4444444444444,60.5263157894737,80,59.0909090909091,50,75.7575757575758,54.8387096774194,90,83.3333333333333,80,42.8571428571429,69.5652173913043,66.6666666666667,42.5,71.4285714285714,69.7059125451597
JK14f0428,1,65.7142857142857,100,50,100,63.6363636363636,46.4285714285714,39.3939393939394,87.0967741935484,72.5,10,60,77.1428571428572,69.5652173913043,86.1111111111111,82.5,78.5714285714286,68.0412842864631
JK14f0479,1,94.2857142857143,100,52.6315789473684,75,63.6363636363636,67.8571428571429,72.7272727272727,70.9677419354839,70,36.6666666666667,60,54.2857142857143,78.2608695652174,52.7777777777778,70,NA,67.9397895123148
JK14f0042,1,85.7142857142857,NA,NA,NA,NA,7.14285714285714,87.8787878787879,41.9354838709677,97.5,76.6666666666667,93.3333333333333,42.8571428571429,NA,NA,NA,NA,66.6285696830052
JK14f0476,1,NA,83.3333333333333,73.6842105263158,75,86.3636363636364,39.2857142857143,72.7272727272727,54.8387096774194,87.5,73.3333333333333,73.3333333333333,NA,60.8695652173913,63.8888888888889,35,50,66.3684284061885
JK14f0030,1,68.5714285714286,83.3333333333333,NA,95,77.2727272727273,21.4285714285714,72.7272727272727,19.3548387096774,92.5,60,73.3333333333333,NA,NA,NA,NA,NA,66.3521505376344
JK14f0065,1,NA,94.4444444444444,60.5263157894737,70,NA,NA,81.8181818181818,NA,NA,NA,70,NA,91.304347826087,0,NA,50,64.7616612347734
JK14f0041,1,80,77.7777777777778,52.6315789473684,75,54.5454545454545,35.7142857142857,45.4545454545455,74.1935483870968,NA,43.3333333333333,26.6666666666667,34.2857142857143,NA,NA,NA,NA,54.5093550102039
JK14f0477,1,82.8571428571429,94.4444444444444,63.1578947368421,45,50,32.1428571428571,90.9090909090909,74.1935483870968,67.5,23.3333333333333,26.6666666666667,5.71428571428571,60.8695652173913,22.2222222222222,32.5,NA,51.4340701087582
LM14f0556,6,88.5714285714286,100,94.7368421052632,95,100,89.2857142857143,90.9090909090909,87.0967741935484,95,96.6666666666667,86.6666666666667,100,91.304347826087,88.8888888888889,97.5,100,93.8516512570847
LM14f0547,6,100,100,78.9473684210526,95,81.8181818181818,100,100,93.5483870967742,97.5,96.6666666666667,93.3333333333333,88.5714285714286,93.4782608695652,88.8888888888889,75,78.5714285714286,91.3327465148325
LM14f0530,6,97.1428571428571,94.4444444444444,81.5789473684211,95,90.9090909090909,96.4285714285714,100,87.0967741935484,97.5,86.6666666666667,100,82.8571428571429,95.6521739130435,80.5555555555556,92.5,78.5714285714286,91.0564783156732
LM14f0538,6,100,100,78.9473684210526,100,90.9090909090909,96.4285714285714,93.9393939393939,80.6451612903226,97.5,93.3333333333333,80,97.1428571428571,91.304347826087,86.1111111111111,77.5,78.5714285714286,90.145791498328
LM14f0546,6,97.1428571428571,83.3333333333333,73.6842105263158,100,95.4545454545455,92.8571428571429,96.969696969697,90.3225806451613,95,80,93.3333333333333,85.7142857142857,100,NA,85,78.5714285714286,89.8255609698734
LM14f0516,6,100,100,81.5789473684211,90,100,NA,96.969696969697,80.6451612903226,97.5,100,80,82.8571428571429,82.6086956521739,94.4444444444444,65,85.7142857142857,89.1545582864325
LM14f0502,6,88.5714285714286,100,100,85,90.9090909090909,92.8571428571429,100,77.4193548387097,95,100,93.3333333333333,88.5714285714286,86.9565217391304,88.8888888888889,67.5,71.4285714285714,89.1522350711078
LM14f0535,6,97.1428571428571,100,84.2105263157895,100,90.9090909090909,85.7142857142857,84.8484848484848,74.1935483870968,95,93.3333333333333,86.6666666666667,97.1428571428571,95.6521739130435,88.8888888888889,75,71.4285714285714,88.7582052931854
LM14f0545,6,100,100,86.8421052631579,100,72.7272727272727,100,90.9090909090909,80.6451612903226,90,96.6666666666667,66.6666666666667,97.1428571428571,95.6521739130435,77.7777777777778,90,71.4285714285714,88.5286464865892
LM14f0573,6,100,100,81.5789473684211,95,81.8181818181818,85.7142857142857,93.9393939393939,87.0967741935484,67.5,93.3333333333333,100,100,86.9565217391304,83.3333333333333,92.5,64.2857142857143,88.3160303578339
LM14f0534,6,94.2857142857143,94.4444444444444,84.2105263157895,85,68.1818181818182,75,90.9090909090909,93.5483870967742,100,86.6666666666667,100,94.2857142857143,95.6521739130435,91.6666666666667,70,NA,88.2567468510482
LM14f0560,6,100,94.4444444444444,78.9473684210526,80,81.8181818181818,100,87.8787878787879,67.741935483871,97.5,100,93.3333333333333,94.2857142857143,100,86.1111111111111,72.5,71.4285714285714,87.8743405128167
LM14f0543,6,97.1428571428571,100,81.5789473684211,95,90.9090909090909,89.2857142857143,96.969696969697,80.6451612903226,92.5,90,86.6666666666667,91.4285714285714,86.9565217391304,69.4444444444444,92.5,64.2857142857143,87.8320866581644
LM14f0505,6,82.8571428571429,94.4444444444444,76.3157894736842,95,90.9090909090909,89.2857142857143,90.9090909090909,87.0967741935484,75,100,86.6666666666667,74.2857142857143,91.304347826087,88.8888888888889,90,85.7142857142857,87.4173719033974
LM14f0550,6,100,100,89.4736842105263,95,77.2727272727273,64.2857142857143,90.9090909090909,77.4193548387097,85,96.6666666666667,86.6666666666667,94.2857142857143,95.6521739130435,94.4444444444444,70,78.5714285714286,87.2279791290458
LM14f0587,6,94.2857142857143,77.7777777777778,81.5789473684211,100,90.9090909090909,82.1428571428571,100,77.4193548387097,95,76.6666666666667,86.6666666666667,100,82.6086956521739,86.1111111111111,75,NA,87.0777921612793
LM14f0567,6,100,100,84.2105263157895,80,86.3636363636364,96.4285714285714,93.9393939393939,77.4193548387097,95,90,86.6666666666667,85.7142857142857,100,77.7777777777778,65,71.4285714285714,86.8717990295877
