Username,Section,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7.8,Ch9,Ch10,Ch11,Ch12,Ch15I,Ch15II,Ch16,Ch17,Ch18,Ch19,Ch20,AvgCrtPct
EF13f0314,5,97.1428571428571,93.5483870967742,71.875,88.8888888888889,92.3076923076923,91.6666666666667,90,100,NA,90.9090909090909,87.5,74.2857142857143,71.4285714285714,95.6521739130435,96.1538461538462,87.1794871794872,78.5714285714286,62.5,86.4476355614154
EF13f0320,5,80,87.0967741935484,81.25,72.2222222222222,88.4615384615385,100,NA,100,88.0952380952381,NA,100,65.7142857142857,NA,86.9565217391304,NA,84.6153846153846,NA,NA,86.200997086779
EF13f0353,5,91.4285714285714,96.7741935483871,65.625,62.2222222222222,61.5384615384615,100,76.4285714285714,81.8181818181818,97.6190476190476,96.969696969697,100,88.5714285714286,68.5714285714286,100,84.6153846153846,94.8717948717949,92.8571428571429,91.6666666666667,86.1987662626103
EF13f0363,5,94.2857142857143,100,71.875,77.7777777777778,65.3846153846154,91.6666666666667,69.2857142857143,90.9090909090909,90.4761904761905,87.8787878787879,100,91.4285714285714,97.1428571428571,82.6086956521739,88.4615384615385,97.4358974358974,100,54.1666666666667,86.1546546917924
EF13f0122,5,82.8571428571429,93.5483870967742,90.625,83.3333333333333,46.1538461538462,76.3888888888889,91.4285714285714,NA,88.0952380952381,87.8787878787879,100,71.4285714285714,NA,95.6521739130435,96.1538461538462,84.6153846153846,92.8571428571429,87.5,85.5322696687857
EF13f0330,5,91.4285714285714,96.7741935483871,65.625,61.1111111111111,88.4615384615385,88.8888888888889,75.7142857142857,100,95.2380952380952,84.8484848484848,100,71.4285714285714,80,95.6521739130435,88.4615384615385,84.6153846153846,85.7142857142857,83.3333333333333,85.4053031503067
EF13f0347,5,85.7142857142857,90.3225806451613,81.25,100,96.1538461538462,100,80,100,88.0952380952381,81.8181818181818,87.5,77.1428571428572,71.4285714285714,86.9565217391304,69.2307692307692,76.9230769230769,92.8571428571429,66.6666666666667,85.1144299119404
EF13f0361,5,91.4285714285714,93.5483870967742,87.5,94.4444444444444,96.1538461538462,91.6666666666667,81.4285714285714,100,92.8571428571429,90.9090909090909,87.5,74.2857142857143,88.5714285714286,91.304347826087,88.4615384615385,87.1794871794872,21.4285714285714,70.8333333333333,84.972285670626
EF13f0349,5,88.5714285714286,93.5483870967742,71.875,90,57.6923076923077,86.1111111111111,70.7142857142857,90.9090909090909,88.0952380952381,90.9090909090909,100,77.1428571428572,57.1428571428571,95.6521739130435,92.3076923076923,89.7435897435898,100,87.5,84.884172797187
EF13f0014,5,94.2857142857143,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.6428571428571
EF13f0375,5,91.4285714285714,96.7741935483871,93.75,72.2222222222222,57.6923076923077,83.3333333333333,88.5714285714286,100,47.6190476190476,69.6969696969697,87.5,88.5714285714286,80,95.6521739130435,100,87.1794871794872,100,83.3333333333333,84.6291387283089
EF13f0345,5,91.4285714285714,93.5483870967742,75,77.7777777777778,76.9230769230769,83.3333333333333,72.1428571428571,90.9090909090909,83.3333333333333,87.8787878787879,87.5,62.8571428571429,77.1428571428572,91.304347826087,92.3076923076923,89.7435897435898,100,83.3333333333333,84.2480099463503
EF13f0383,5,97.1428571428571,87.0967741935484,78.125,62.2222222222222,50,88.8888888888889,81.4285714285714,100,NA,93.9393939393939,100,85.7142857142857,84.2857142857143,78.2608695652174,92.3076923076923,79.4871794871795,92.8571428571429,70.8333333333333,83.6817603156498
EF13f0324,5,82.8571428571429,83.8709677419355,56.25,80,73.0769230769231,94.4444444444444,82.8571428571429,100,83.3333333333333,96.969696969697,75,71.4285714285714,80,91.304347826087,88.4615384615385,92.3076923076923,92.8571428571429,79.1666666666667,83.5658672682399
EF13f0327,5,88.5714285714286,87.0967741935484,75,66.6666666666667,76.9230769230769,88.8888888888889,NA,100,90.4761904761905,81.8181818181818,87.5,85.7142857142857,NA,86.9565217391304,57.6923076923077,92.3076923076923,100,70.8333333333333,83.5278342702957
EF13f0328,5,85.7142857142857,83.8709677419355,81.25,77.7777777777778,88.4615384615385,80.5555555555556,87.8571428571429,100,NA,66.6666666666667,100,91.4285714285714,71.4285714285714,78.2608695652174,88.4615384615385,64.1025641025641,85.7142857142857,83.3333333333333,83.2284511064108
EF13f0115,5,88.5714285714286,90.3225806451613,71.875,88.8888888888889,80.7692307692308,81.9444444444444,80.7142857142857,NA,69.0476190476191,81.8181818181818,100,77.1428571428572,82.8571428571429,78.2608695652174,69.2307692307692,82.051282051282,100,87.5,82.9996812203829
EF13f0114,5,88.5714285714286,80.6451612903226,71.875,94.4444444444444,73.0769230769231,83.3333333333333,71.4285714285714,NA,78.5714285714286,90.9090909090909,87.5,68.5714285714286,82.8571428571429,91.304347826087,80.7692307692308,84.6153846153846,100,79.1666666666667,82.8023284077343
EF13f0346,5,100,96.7741935483871,56.25,90,53.8461538461538,88.8888888888889,68.5714285714286,90.9090909090909,92.8571428571429,87.8787878787879,100,71.4285714285714,68.5714285714286,73.9130434782609,73.0769230769231,97.4358974358974,100,66.6666666666667,82.059345397646
EF13f0355,5,91.4285714285714,96.7741935483871,87.5,72.2222222222222,42.3076923076923,66.6666666666667,87.8571428571429,100,95.2380952380952,93.9393939393939,NA,62.8571428571429,77.1428571428572,78.2608695652174,88.4615384615385,79.4871794871795,85.7142857142857,87.5,81.9622265550819
EF13f0334,5,88.5714285714286,NA,56.25,73.3333333333333,80.7692307692308,88.8888888888889,65.7142857142857,90.9090909090909,90.4761904761905,84.8484848484848,100,82.8571428571429,82.8571428571429,100,76.9230769230769,87.1794871794872,85.7142857142857,54.1666666666667,81.7328668063962
EF13f0378,5,100,93.5483870967742,87.5,NA,57.6923076923077,NA,NA,100,88.0952380952381,75.7575757575758,100,48.5714285714286,78.5714285714286,82.6086956521739,NA,74.3589743589744,NA,70.8333333333333,81.3490283945565
EF13f0362,5,85.7142857142857,100,90.625,75,65.3846153846154,75,57.1428571428571,90.9090909090909,85.7142857142857,96.969696969697,87.5,NA,68.5714285714286,78.2608695652174,84.6153846153846,69.2307692307692,82.1428571428571,79.1666666666667,80.7028122133621
EF13f0308,5,97.1428571428571,93.5483870967742,NA,83.3333333333333,NA,NA,NA,72.7272727272727,NA,NA,NA,54.2857142857143,NA,86.9565217391304,NA,NA,64.2857142857143,87.5,79.9724750763496
EF13f0373,5,88.5714285714286,100,75,88.8888888888889,73.0769230769231,63.8888888888889,65,81.8181818181818,83.3333333333333,90.9090909090909,75,77.1428571428572,67.1428571428571,91.304347826087,76.9230769230769,79.4871794871795,85.7142857142857,62.5,79.2056299846155
EF13f0381,5,85.7142857142857,77.4193548387097,78.125,94.4444444444444,30.7692307692308,75,79.2857142857143,100,95.2380952380952,93.9393939393939,100,65.7142857142857,NA,86.9565217391304,57.6923076923077,79.4871794871795,85.7142857142857,54.1666666666667,78.8039274261018
EF13f0340,5,100,100,81.25,75.9277777777778,92.3076923076923,66.6666666666667,71.4285714285714,72.7272727272727,NA,NA,NA,NA,NA,78.2608695652174,NA,56.4102564102564,NA,62.5,77.9526460803141
EF13f0333,5,94.2857142857143,74.1935483870968,62.5,83.3333333333333,NA,94.4444444444444,82.8571428571429,72.7272727272727,NA,96.969696969697,100,80,44.2857142857143,95.6521739130435,65.3846153846154,71.7948717948718,85.7142857142857,37.5,77.602675881077
EF13f0352,5,88.5714285714286,90.3225806451613,56.25,66.6666666666667,88.4615384615385,94.4444444444444,82.1428571428571,90.9090909090909,80.9523809523809,90.9090909090909,75,60,78.5714285714286,91.304347826087,23.0769230769231,71.7948717948718,100,66.6666666666667,77.5580175910354
EF13f0318,5,85.7142857142857,90.3225806451613,62.5,72.2222222222222,96.1538461538462,94.4444444444444,88.5714285714286,100,88.0952380952381,81.8181818181818,87.5,37.1428571428571,85.7142857142857,78.2608695652174,38.4615384615385,74.3589743589744,71.4285714285714,54.1666666666667,77.0486661668289
EF13f0365,5,85.7142857142857,100,68.75,73.3333333333333,53.8461538461538,66.6666666666667,83.5714285714286,100,76.1904761904762,66.6666666666667,100,62.8571428571429,41.4285714285714,80.4347826086957,84.6153846153846,69.2307692307692,92.8571428571429,79.1666666666667,76.9627484029658
EF13f0119,5,94.2857142857143,93.5483870967742,75,77.7777777777778,88.4615384615385,72.2222222222222,46.4285714285714,NA,NA,93.9393939393939,NA,68.5714285714286,62.8571428571429,78.2608695652174,69.2307692307692,NA,64.2857142857143,83.3333333333333,76.3002045039713
EF13f0112,5,NA,100,NA,NA,80.7692307692308,75,87.8571428571429,NA,50,90.9090909090909,NA,NA,82.8571428571429,78.2608695652174,84.6153846153846,53.8461538461538,64.2857142857143,66.6666666666667,76.255616364312
EF13f0113,5,97.1428571428571,74.1935483870968,62.5,NA,73.0769230769231,100,67.8571428571429,NA,88.0952380952381,30.3030303030303,100,68.5714285714286,58.5714285714286,95.6521739130435,84.6153846153846,89.7435897435898,50,75,75.9576715798227
EF13f0309,5,68.5714285714286,77.4193548387097,68.75,66.6666666666667,69.2307692307692,83.3333333333333,64.2857142857143,100,90.4761904761905,75.7575757575758,100,57.1428571428571,72.8571428571428,82.6086956521739,88.4615384615385,58.974358974359,85.7142857142857,54.1666666666667,75.8009210349673
EF13f0379,5,82.8571428571429,96.7741935483871,78.125,83.3333333333333,92.3076923076923,66.6666666666667,82.1428571428571,72.7272727272727,88.0952380952381,69.6969696969697,100,51.4285714285714,54.2857142857143,82.6086956521739,73.0769230769231,53.8461538461538,71.4285714285714,62.5,75.6611664496482
EF13f0329,5,100,96.7741935483871,78.125,77.7777777777778,53.8461538461538,72.2222222222222,62.8571428571429,72.7272727272727,73.8095238095238,90.9090909090909,NA,45.7142857142857,65.7142857142857,78.2608695652174,73.0769230769231,82.051282051282,100,54.1666666666667,75.1783935580136
EF13f0116,5,88.5714285714286,93.5483870967742,25,83.3333333333333,69.2307692307692,83.3333333333333,56.4285714285714,NA,NA,81.8181818181818,100,71.4285714285714,72.8571428571428,69.5652173913043,69.2307692307692,87.1794871794872,71.4285714285714,66.6666666666667,74.3512769371816
EF13f0325,5,94.2857142857143,83.8709677419355,65.625,62.9611111111111,80.7692307692308,88.8888888888889,65.7142857142857,90.9090909090909,88.0952380952381,90.9090909090909,75,71.4285714285714,72.8571428571428,60.8695652173913,88.4615384615385,76.9230769230769,21.4285714285714,54.1666666666667,74.0646528559747
EF13f0033,5,97.1428571428571,83.8709677419355,46.875,66.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.6388728878648
EF13f0372,5,91.4285714285714,93.5483870967742,56.25,72.2222222222222,23.0769230769231,80.5555555555556,55,90.9090909090909,83.3333333333333,84.8484848484848,100,68.5714285714286,62.8571428571429,65.2173913043478,76.9230769230769,64.1025641025641,71.4285714285714,83.3333333333333,73.5336709439678
EF13f0354,5,91.4285714285714,NA,62.5,72.2222222222222,57.6923076923077,77.7777777777778,73.5714285714286,72.7272727272727,85.7142857142857,72.7272727272727,50,54.2857142857143,NA,86.9565217391304,80.7692307692308,79.4871794871795,78.5714285714286,75,73.2144508571139
EF13f0121,5,88.5714285714286,87.0967741935484,NA,NA,92.3076923076923,91.6666666666667,68.5714285714286,NA,83.3333333333333,60.6060606060606,NA,71.4285714285714,64.2857142857143,78.2608695652174,42.3076923076923,46.1538461538462,NA,58.3333333333333,71.7633393326564
EF13f0374,5,97.1428571428571,87.0967741935484,71.875,0,46.1538461538462,94.4444444444444,48.5714285714286,100,88.0952380952381,96.969696969697,NA,74.2857142857143,60,65.2173913043478,96.1538461538462,84.6153846153846,64.2857142857143,41.6666666666667,71.5631766401608
EF13f0322,5,100,87.0967741935484,50,63.8888888888889,73.0769230769231,61.1111111111111,82.1428571428571,90.9090909090909,NA,75.7575757575758,NA,57.1428571428571,NA,82.6086956521739,NA,33.3333333333333,NA,NA,71.4223422673633
