"student","semester","section","intro","categorical","quantitative","distributions","normality","scatterplots","regression","randomness","surveys","experiments","probability","proportions","ci_proportions","hyp_proportions","sampling","inference_means","more_intervals","compare_groups","average_score","intro_HANDIN","categorical_HANDIN","quantitative_HANDIN","distributions_HANDIN","normality_HANDIN","scatterplots_HANDIN","regression_HANDIN","randomness_HANDIN","surveys_HANDIN","experiments_HANDIN","probability_HANDIN","proportions_HANDIN","ci_proportions_HANDIN","hyp_proportions_HANDIN","sampling_HANDIN","inference_means_HANDIN","more_intervals_HANDIN","compare_groups_HANDIN"
"EF13f0367","13Fall","13Fall_5",91.4285714285714,87.0967741935484,65.625,55.5555555555556,46.1538461538462,72.2222222222222,59.2857142857143,90.9090909090909,80.9523809523809,72.7272727272727,100,71.4285714285714,82.6086956521739,69.2307692307692,70,58.974358974359,28.5714285714286,54.1666666666667,69.8298288306762,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"EF13f0120","13Fall","13Fall_5",88.5714285714286,90.3225806451613,0,55.5555555555556,53.8461538461538,88.8888888888889,67.1428571428571,0,78.5714285714286,75.7575757575758,0,57.1428571428571,84.7826086956522,53.8461538461538,0,0,71.4285714285714,37.5,69.4889738532526,100,100,0,100,100,100,100,0,100,100,0,100,100,100,0,0,100,100
"EF13f0123","13Fall","13Fall_5",94.2857142857143,80.6451612903226,68.75,61.1111111111111,65.3846153846154,0,65,0,71.4285714285714,66.6666666666667,87.5,68.5714285714286,69.5652173913043,88.4615384615385,54.2857142857143,53.8461538461538,57.1428571428571,37.5,68.1340468666249,100,100,100,100,100,0,100,0,100,100,100,100,100,100,100,100,100,100
"EF13f0312","13Fall","13Fall_5",82.8571428571429,90.3225806451613,62.5,63.3333333333333,57.6923076923077,48.6111111111111,71.4285714285714,90.9090909090909,71.4285714285714,87.8787878787879,100,37.1428571428571,60.8695652173913,42.3076923076923,44.2857142857143,58.974358974359,85.7142857142857,62.5,67.7086650514654,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"EF13f0382","13Fall","13Fall_5",88.5714285714286,74.1935483870968,21.875,88.8888888888889,0,66.6666666666667,43.5714285714286,81.8181818181818,90.4761904761905,84.8484848484848,62.5,48.5714285714286,69.5652173913043,46.1538461538462,64.2857142857143,66.6666666666667,85.7142857142857,25,65.2568810006831,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100
"EF13f0380","13Fall","13Fall_5",42.8571428571429,80.6451612903226,84.375,0,92.3076923076923,83.3333333333333,86.4285714285714,90.9090909090909,0,51.5151515151515,100,60,95.6521739130435,96.1538461538462,60,5.12820512820513,0,33.3333333333333,62.5081589511608,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"EF13f0031","13Fall","13Fall_5",82.8571428571429,0,75,83.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.2976190476191,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EF13f0357","13Fall","13Fall_5",85.7142857142857,77.4193548387097,37.5,50,50,0,0,63.6363636363636,54.7619047619048,75.7575757575758,75,42.8571428571429,39.1304347826087,61.5384615384615,0,48.7179487179487,46.4285714285714,45.8333333333333,56.9530251577937,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100
"EF13f0052","13Fall","13Fall_5",0,90.3225806451613,12.5,36.1111111111111,50,66.6666666666667,0,0,78.5714285714286,39.3939393939394,0,60,0,50,0,0,0,0,53.7295251542563,0,100,100,100,100,100,0,0,100,100,0,100,0,100,0,0,0,0
"EF13f0348","13Fall","13Fall_5",68.5714285714286,70.9677419354839,12.5,18.8888888888889,0,0,25.7142857142857,54.5454545454545,45.2380952380952,42.4242424242424,62.5,8.57142857142857,73.9130434782609,46.1538461538462,61.4285714285714,28.2051282051282,64.2857142857143,0,45.5938579627219,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,0
"GH13f0430","13Fall","13Fall_4",100,96.7741935483871,93.75,94.4444444444444,92.3076923076923,100,100,100,88.0952380952381,93.9393939393939,100,100,100,100,94.2857142857143,94.8717948717949,100,95.8333333333333,96.9056558236666,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0438","13Fall","13Fall_4",100,96.7741935483871,78.125,94.4444444444444,100,100,100,100,97.6190476190476,93.9393939393939,100,85.7142857142857,100,100,97.1428571428571,100,100,87.5,96.1810679115787,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0429","13Fall","13Fall_4",100,93.5483870967742,100,83.3333333333333,100,94.4444444444444,97.1428571428571,100,97.6190476190476,96.969696969697,100,82.8571428571429,91.304347826087,96.1538461538462,100,100,100,87.5,95.6040613024016,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0406","13Fall","13Fall_4",100,100,87.5,100,92.3076923076923,100,88.5714285714286,100,95.2380952380952,90.9090909090909,87.5,94.2857142857143,91.304347826087,100,97.1428571428571,92.3076923076923,100,95.8333333333333,95.1611251067773,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0401","13Fall","13Fall_4",97.1428571428571,90.3225806451613,93.75,94.4444444444444,92.3076923076923,100,94.2857142857143,100,100,78.7878787878788,87.5,100,95.6521739130435,96.1538461538462,91.4285714285714,97.4358974358974,100,95.8333333333333,94.7247216599133,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0442","13Fall","13Fall_4",100,100,96.875,94.4444444444444,88.4615384615385,100,85.7142857142857,100,100,96.969696969697,100,85.7142857142857,82.6086956521739,100,84.2857142857143,92.3076923076923,92.8571428571429,95.8333333333333,94.2262127633504,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0441","13Fall","13Fall_4",100,100,90.625,94.4444444444444,96.1538461538462,94.4444444444444,82.1428571428571,100,95.2380952380952,93.9393939393939,100,85.7142857142857,95.6521739130435,92.3076923076923,100,87.1794871794872,100,87.5,94.1856511376439,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0399","13Fall","13Fall_4",100,90.3225806451613,87.5,83.3333333333333,92.3076923076923,94.4444444444444,90,100,92.8571428571429,96.969696969697,100,77.1428571428572,95.6521739130435,92.3076923076923,97.1428571428571,92.3076923076923,100,91.6666666666667,92.9974905576822,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0448","13Fall","13Fall_4",94.2857142857143,93.5483870967742,100,94.4444444444444,100,88.8888888888889,88.5714285714286,100,71.4285714285714,90.9090909090909,100,100,95.6521739130435,96.1538461538462,91.4285714285714,89.7435897435898,85.7142857142857,91.6666666666667,92.9130921802731,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0408","13Fall","13Fall_4",97.1428571428571,93.5483870967742,71.875,86.1111111111111,100,94.4444444444444,87.1428571428571,81.8181818181818,85.7142857142857,100,100,88.5714285714286,100,88.4615384615385,91.4285714285714,89.7435897435898,100,100,92.0001251486466,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0398","13Fall","13Fall_4",100,100,100,94.4444444444444,92.3076923076923,88.8888888888889,79.2857142857143,81.8181818181818,95.2380952380952,78.7878787878788,100,82.8571428571429,95.6521739130435,96.1538461538462,91.4285714285714,97.4358974358974,92.8571428571429,87.5,91.9253150231411,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0390","13Fall","13Fall_4",100,93.5483870967742,78.125,66.6666666666667,84.6153846153846,100,100,100,92.8571428571429,90.9090909090909,100,74.2857142857143,95.6521739130435,96.1538461538462,97.1428571428571,92.3076923076923,100,91.6666666666667,91.8850345897155,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0450","13Fall","13Fall_4",100,100,90.625,94.4444444444444,96.1538461538462,91.6666666666667,88.5714285714286,100,95.2380952380952,90.9090909090909,87.5,82.8571428571429,91.304347826087,92.3076923076923,80,94.8717948717949,100,75,91.7471972136827,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0417","13Fall","13Fall_4",100,93.5483870967742,75,88.8888888888889,0,0,63.5714285714286,100,100,93.9393939393939,100,100,86.9565217391304,92.3076923076923,0,87.1794871794872,100,0,91.5279856944854,100,100,100,100,0,0,100,100,100,100,100,100,100,100,0,100,100,0
"GH13f0418","13Fall","13Fall_4",100,0,96.875,0,88.4615384615385,100,90.7142857142857,100,90.4761904761905,100,100,60,100,92.3076923076923,80,84.6153846153846,92.8571428571429,87.5,91.4879521520147,100,0,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0135","13Fall","13Fall_4",94.2857142857143,87.0967741935484,87.5,88.8888888888889,100,94.4444444444444,90.7142857142857,0,92.8571428571429,90.9090909090909,100,88.5714285714286,95.6521739130435,88.4615384615385,82.8571428571429,97.4358974358974,85.7142857142857,87.5,91.3464004850854,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100
"GH13f0427","13Fall","13Fall_4",88.5714285714286,96.7741935483871,93.75,88.8888888888889,46.1538461538462,100,88.5714285714286,100,97.6190476190476,93.9393939393939,100,74.2857142857143,91.304347826087,100,0,97.4358974358974,92.8571428571429,100,91.1853723351331,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100
"GH13f0395","13Fall","13Fall_4",100,0,96.875,85.1833333333333,92.3076923076923,94.4444444444444,76.4285714285714,100,100,93.9393939393939,100,68.5714285714286,78.2608695652174,100,0,76.9230769230769,100,0,90.8622540342106,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,0
"GH13f0133","13Fall","13Fall_4",100,83.8709677419355,93.75,87.0388888888889,0,0,86.4285714285714,0,90.4761904761905,96.969696969697,100,0,73.9130434782609,96.1538461538462,84.2857142857143,82.051282051282,100,95.8333333333333,90.7693953434086,100,100,100,100,0,0,100,0,100,100,100,0,100,100,100,100,100,100
"GH13f0387","13Fall","13Fall_4",100,93.5483870967742,93.75,94.4444444444444,92.3076923076923,83.3333333333333,90,100,92.8571428571429,93.9393939393939,87.5,77.1428571428572,0,88.4615384615385,97.1428571428571,69.2307692307692,0,95.8333333333333,90.5932343306335,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100
"GH13f0434","13Fall","13Fall_4",100,96.7741935483871,90.625,83.3333333333333,88.4615384615385,97.2222222222222,88.5714285714286,100,100,96.969696969697,87.5,88.5714285714286,86.9565217391304,92.3076923076923,71.4285714285714,69.2307692307692,100,87.5,90.3029109102333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0391","13Fall","13Fall_4",100,90.3225806451613,93.75,88.8888888888889,88.4615384615385,100,79.2857142857143,90.9090909090909,90.4761904761905,84.8484848484848,100,71.4285714285714,91.304347826087,88.4615384615385,88.5714285714286,94.8717948717949,100,83.3333333333333,90.2729723893235,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0425","13Fall","13Fall_4",94.2857142857143,96.7741935483871,87.5,88.8888888888889,96.1538461538462,93.0555555555556,88.5714285714286,100,90.4761904761905,96.969696969697,100,71.4285714285714,95.6521739130435,100,85.7142857142857,76.9230769230769,100,62.5,90.2718679127047,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0439","13Fall","13Fall_4",100,96.7741935483871,90.625,77.7777777777778,80.7692307692308,100,70.7142857142857,90.9090909090909,92.8571428571429,90.9090909090909,0,80,86.9565217391304,100,88.5714285714286,97.4358974358974,100,83.3333333333333,89.8607643273409,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100
"GH13f0404","13Fall","13Fall_4",100,90.3225806451613,78.125,94.4444444444444,92.3076923076923,94.4444444444444,76.4285714285714,90.9090909090909,95.2380952380952,96.969696969697,100,80,82.6086956521739,92.3076923076923,0,71.7948717948718,100,91.6666666666667,89.8569142828589,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100
"GH13f0136","13Fall","13Fall_4",100,100,93.75,94.4444444444444,92.3076923076923,94.4444444444444,87.8571428571429,0,92.8571428571429,81.8181818181818,0,77.1428571428572,95.6521739130435,84.6153846153846,80,84.6153846153846,85.7142857142857,91.6666666666667,89.8053625872919,100,100,100,100,100,100,100,0,100,100,0,100,100,100,100,100,100,100
"GH13f0419","13Fall","13Fall_4",97.1428571428571,96.7741935483871,87.5,88.8888888888889,96.1538461538462,88.8888888888889,91.4285714285714,100,88.0952380952381,84.8484848484848,87.5,88.5714285714286,82.6086956521739,88.4615384615385,88.5714285714286,82.051282051282,92.8571428571429,75,89.1856936200087,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0405","13Fall","13Fall_4",100,87.0967741935484,84.375,83.3333333333333,92.3076923076923,94.4444444444444,91.4285714285714,72.7272727272727,90.4761904761905,100,100,85.7142857142857,95.6521739130435,88.4615384615385,82.8571428571429,87.1794871794872,92.8571428571429,70.8333333333333,88.874687957057,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0393","13Fall","13Fall_4",100,93.5483870967742,90.625,84.4444444444444,80.7692307692308,100,89.2857142857143,90.9090909090909,97.6190476190476,72.7272727272727,100,80,78.2608695652174,92.3076923076923,68.5714285714286,92.3076923076923,100,87.5,88.8264372557559,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0436","13Fall","13Fall_4",100,96.7741935483871,96.875,94.4444444444444,84.6153846153846,88.8888888888889,90,100,0,93.9393939393939,87.5,40,91.304347826087,100,71.4285714285714,89.7435897435898,92.8571428571429,91.6666666666667,88.8257425857975,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100
"GH13f0432","13Fall","13Fall_4",97.1428571428571,96.7741935483871,84.375,88.8888888888889,100,94.4444444444444,97.1428571428571,90.9090909090909,88.0952380952381,87.8787878787879,100,91.4285714285714,95.6521739130435,96.1538461538462,85.7142857142857,53.8461538461538,92.8571428571429,54.1666666666667,88.6372332572368,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0386","13Fall","13Fall_4",100,100,96.875,0,96.1538461538462,0,85.7142857142857,81.8181818181818,90.4761904761905,87.8787878787879,100,85.7142857142857,100,100,0,7.69230769230769,100,95.8333333333333,88.5437479187479,100,100,100,0,100,0,100,100,100,100,100,100,100,100,0,100,100,100
"GH13f0413","13Fall","13Fall_4",100,96.7741935483871,90.625,88.8888888888889,80.7692307692308,94.4444444444444,77.1428571428572,100,88.0952380952381,93.9393939393939,100,71.4285714285714,95.6521739130435,80.7692307692308,85.7142857142857,82.051282051282,64.2857142857143,83.3333333333333,87.4396576846612,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0037","13Fall","13Fall_4",97.1428571428571,100,71.875,80.5555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.3933531746032,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GH13f0415","13Fall","13Fall_4",100,77.4193548387097,84.375,83.3333333333333,88.4615384615385,72.2222222222222,91.4285714285714,100,97.6190476190476,93.9393939393939,100,82.8571428571429,82.6086956521739,92.3076923076923,85.7142857142857,79.4871794871795,78.5714285714286,66.6666666666667,86.5006418388548,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0420","13Fall","13Fall_4",100,90.3225806451613,87.5,88.8888888888889,80.7692307692308,100,85.7142857142857,100,97.6190476190476,81.8181818181818,100,51.4285714285714,82.6086956521739,84.6153846153846,74.2857142857143,0,78.5714285714286,83.3333333333333,86.3220790200825,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100
"GH13f0409","13Fall","13Fall_4",94.2857142857143,83.8709677419355,84.375,72.2222222222222,76.9230769230769,69.4444444444444,88.5714285714286,90.9090909090909,97.6190476190476,87.8787878787879,87.5,62.8571428571429,82.6086956521739,96.1538461538462,94.2857142857143,87.1794871794872,100,95.8333333333333,86.2510000031915,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0428","13Fall","13Fall_4",97.1428571428571,87.0967741935484,78.125,77.7777777777778,84.6153846153846,100,87.8571428571429,100,80.9523809523809,66.6666666666667,87.5,65.7142857142857,82.6086956521739,96.1538461538462,82.8571428571429,82.051282051282,100,91.6666666666667,86.0436612945087,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0388","13Fall","13Fall_4",100,80.6451612903226,0,77.7777777777778,84.6153846153846,94.4444444444444,71.4285714285714,81.8181818181818,90.4761904761905,93.9393939393939,100,77.1428571428572,67.3913043478261,0,87.1428571428571,84.6153846153846,85.7142857142857,91.6666666666667,85.551153838759,100,100,0,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100
"GH13f0437","13Fall","13Fall_4",77.1428571428572,83.8709677419355,68.75,94.4444444444444,92.3076923076923,88.8888888888889,91.4285714285714,100,85.7142857142857,30.3030303030303,100,97.1428571428571,100,88.4615384615385,77.1428571428572,79.4871794871795,100,83.3333333333333,85.4676946410817,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0016","13Fall","13Fall_4",94.2857142857143,87.0967741935484,87.5,0,0,0,0,0,85.7142857142857,0,100,0,82.6086956521739,84.6153846153846,62.8571428571429,82.051282051282,0,0,85.1921421521702,100,100,100,0,0,0,0,0,100,0,100,0,100,100,100,100,0,0
"GH13f0435","13Fall","13Fall_4",100,93.5483870967742,90.625,91.6666666666667,88.4615384615385,77.7777777777778,55,100,92.8571428571429,72.7272727272727,87.5,71.4285714285714,86.9565217391304,76.9230769230769,91.4285714285714,82.051282051282,92.8571428571429,79.1666666666667,85.0542010378675,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0416","13Fall","13Fall_4",100,96.7741935483871,75,88.8888888888889,73.0769230769231,94.4444444444444,61.4285714285714,81.8181818181818,83.3333333333333,75.7575757575758,87.5,100,82.6086956521739,76.9230769230769,97.1428571428571,74.3589743589744,100,79.1666666666667,84.9012435022253,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0449","13Fall","13Fall_4",100,96.7741935483871,90.625,77.7777777777778,73.0769230769231,100,82.8571428571429,81.8181818181818,95.2380952380952,87.8787878787879,87.5,77.1428571428572,82.6086956521739,84.6153846153846,68.5714285714286,89.7435897435898,57.1428571428571,87.5,84.4928286146437,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"GH13f0426","13Fall","13Fall_4",100,90.3225806451613,65.625,0,0,0,0,90.9090909090909,92.8571428571429,81.8181818181818,100,54.2857142857143,0,0,0,0,0,0,84.4772138144114,100,100,100,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0
"GH13f0134","13Fall","13Fall_4",0,100,78.125,64.8166666666667,50,94.4444444444444,87.8571428571429,0,95.2380952380952,96.969696969697,100,82.8571428571429,91.304347826087,96.1538461538462,60,79.4871794871795,92.8571428571429,79.1666666666667,84.3298357515069,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100
