Username,Section,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T15,T16,T17,T18,T19,T20,T21,T22,T23,AvgCrtPct
EF.14s0369,3,100,95,82.8571428571429,100,62.2222222222222,83.3333333333333,52,36.6666666666667,92.5,86.6666666666667,92.8571428571429,68.5714285714286,69.5652173913043,83.3333333333333,67.5,80,64.2857142857143,45.4545454545455,76.9230769230769,64.2857142857143,75.2011102424146
EF.14s0376,3,91.4285714285714,100,48.5714285714286,100,72.2222222222222,63.3333333333333,76,66.6666666666667,95,63.3333333333333,85.7142857142857,71.4285714285714,52.1739130434783,63.3333333333333,72.5,74,78.5714285714286,72.7272727272727,76.9230769230769,71.4285714285714,74.7678004362787
EF.14s0356,3,NA,85,68.5714285714286,85,55.5555555555556,NA,80,63.3333333333333,95,86.6666666666667,64.2857142857143,71.4285714285714,86.9565217391304,53.3333333333333,NA,80,64.2857142857143,63.6363636363636,92.3076923076923,71.4285714285714,74.5170274454162
EF.14s0384,3,85.7142857142857,85,68.5714285714286,95,50,86.6666666666667,92,60,90,60,64.2857142857143,71.4285714285714,82.6086956521739,86.6666666666667,47.5,NA,NA,81.8181818181818,61.5384615384615,64.2857142857143,74.060243701548
EF.14s0392,3,97.1428571428571,90,62.8571428571429,75,NA,70,88,60,75,86.6666666666667,57.1428571428571,80,91.304347826087,90,47.5,84,57.1428571428571,36.3636363636364,76.9230769230769,71.4285714285714,73.498527025987
EF.14s0390,3,82.8571428571429,90,65.7142857142857,90,55.5555555555556,76.6666666666667,84,63.3333333333333,95,70,57.1428571428571,74.2857142857143,65.2173913043478,93.3333333333333,65,92,52.3785714285714,NA,NA,50,73.471380645656
EF.14s0389,3,88.5714285714286,100,17.1428571428571,80,61.1111111111111,60,68,53.3333333333333,90,83.3333333333333,85.7142857142857,65.7142857142857,91.304347826087,93.3333333333333,60,92,85.7142857142857,36.3636363636364,92.3076923076923,64.2857142857143,73.4114822375692
EF.14s0400,3,88.5714285714286,80,77.1428571428572,85,74.0722222222222,56.6666666666667,64,50,67.5,83.3333333333333,92.8571428571429,74.2857142857143,78.2608695652174,86.6666666666667,40,84,42.8571428571429,81.8181818181818,92.3076923076923,64.2857142857143,73.181281628999
EF.14s0342,3,97.1428571428571,100,88.5714285714286,85,83.3333333333333,80,76,83.3333333333333,NA,NA,100,0,91.304347826087,76.6666666666667,NA,72,35.7142857142857,45.4545454545455,61.5384615384615,57.1428571428571,72.5413009837562
EF.14s0330,3,88.5714285714286,80,80,75,77.7777777777778,NA,76,43.3333333333333,87.5,90,64.2857142857143,65.7142857142857,86.9565217391304,86.6666666666667,70,64,50,36.3636363636364,76.9230769230769,71.4285714285714,72.1326848844011
EF.14s0394,3,88.5714285714286,90,65.7142857142857,90,66.6666666666667,90,88,53.3333333333333,85,66.6666666666667,71.4285714285714,57.1428571428571,52.1739130434783,83.3333333333333,NA,80,71.4285714285714,36.3636363636364,69.2307692307692,64.2857142857143,72.0705130110164
EF.14s0371,3,80,100,82.8571428571429,85,75,66.6666666666667,88,70,82.5,70,85.7142857142857,51.4285714285714,73.9130434782609,70,60,80,57.1428571428571,36.3636363636364,61.5384615384615,64.2857142857143,72.0205189737798
EF.14s0366,3,100,100,91.4285714285714,75,88.8888888888889,86.6666666666667,100,76.6666666666667,92.5,70,92.8571428571429,85.7142857142857,56.5217391304348,70,60,0,0,45.4545454545455,84.6153846153846,57.1428571428571,71.6728374282722
EF.14s0098,3,100,75,80,85,56.6666666666667,NA,84,63.3333333333333,NA,86.6666666666667,100,34.2857142857143,52.1739130434783,56.6666666666667,65,NA,NA,54.5454545454545,76.9230769230769,NA,71.3507661420705
EF.14s0063,3,77.1428571428572,85,54.2857142857143,90,56.6666666666667,50,NA,NA,100,66.6666666666667,64.2857142857143,77.1428571428572,78.2608695652174,53.3333333333333,67.5,NA,NA,NA,NA,NA,70.7911291606944
EF.14s0338,3,82.8571428571429,NA,71.4285714285714,NA,50,36.6666666666667,NA,NA,92.5,76.6666666666667,85.7142857142857,68.5714285714286,82.6086956521739,53.3333333333333,47.5,72,85.7142857142857,NA,NA,71.4285714285714,69.784974859509
EF.14s0391,3,100,75,85.7142857142857,90,55.5555555555556,86.6666666666667,84,60,70,53.3333333333333,57.1428571428571,65.7142857142857,73.9130434782609,66.6666666666667,57.5,60,71.4285714285714,54.5454545454545,76.9230769230769,50,69.7051898584507
EF.14s0345,3,91.4285714285714,85,NA,80,75.9277777777778,70,76,70,NA,90,100,NA,73.9130434782609,56.6666666666667,NA,56,9.52142857142857,NA,NA,28.5714285714286,68.787779749581
EF.14s0395,3,100,80,77.1428571428572,95,72.2222222222222,76.6666666666667,68,83.3333333333333,97.5,100,100,80,82.6086956521739,53.3333333333333,55,0,0,36.3636363636364,53.8461538461538,57.1428571428571,68.4079877851617
EF.14s0339,3,NA,NA,57.1428571428571,NA,66.6666666666667,40,72,50,92.5,73.3333333333333,78.5714285714286,57.1428571428571,78.2608695652174,70,55,76,78.5714285714286,NA,NA,78.5714285714286,68.2507246376812
EF.14s0074,3,97.1428571428571,95,74.2857142857143,90,77.7777777777778,70,88,76.6666666666667,NA,56.6666666666667,60,45.7142857142857,69.5652173913043,43.3333333333333,NA,48,28.5714285714286,NA,NA,NA,68.0482631700023
EF.14s0332,3,94.2857142857143,90,60,85,66.6666666666667,66.6666666666667,92,70,87.5,46.6666666666667,92.8571428571429,57.1428571428571,52.1739130434783,73.3333333333333,40,76,59.5214285714286,27.2727272727273,69.2307692307692,50,67.8158942868725
EF.14s0367,3,94.2857142857143,95,57.1428571428571,95,61.1111111111111,73.3333333333333,88,60,65,40,78.5714285714286,54.2857142857143,60.8695652173913,46.6666666666667,50,88,71.4285714285714,9.09090909090909,92.3076923076923,71.4285714285714,67.576106743498
EF.14s0379,3,71.4285714285714,85,65.7142857142857,80,61.1111111111111,83.3333333333333,76,60,75,63.3333333333333,50,40,78.2608695652174,90,40,72,64.2857142857143,54.5454545454545,76.9230769230769,64.2857142857143,67.5610732262906
EF.14s0382,3,85.7142857142857,NA,71.4285714285714,NA,61.1111111111111,66.6666666666667,88,63.3333333333333,85,53.3333333333333,64.2857142857143,54.2857142857143,73.9130434782609,NA,62.5,60,57.1428571428571,54.5454545454545,69.2307692307692,64.2857142857143,66.7515628730462
EF.14s0075,3,77.1428571428572,90,71.4285714285714,85,72.2222222222222,73.3333333333333,76,80,97.5,26.6666666666667,85.7142857142857,37.1428571428571,30.4347826086957,NA,NA,44,50,NA,NA,NA,66.4390384172993
EF.14s0057,3,68.5714285714286,85,NA,90,28.3333333333333,46.6666666666667,NA,NA,80,NA,77.7777777777778,65.7142857142857,60.8695652173913,60,NA,NA,NA,NA,NA,NA,66.2933057280883
EF.14s0333,3,100,90,60,70,50,63.3333333333333,88,93.3333333333333,97.5,26.6666666666667,71.4285714285714,54.2857142857143,63.0434782608696,66.6666666666667,40,92,71.4285714285714,9.09090909090909,61.5384615384615,57.1428571428571,66.2729281587977
EF.14s0099,3,100,85,48.5714285714286,90,77.7777777777778,63.3333333333333,44,66.6666666666667,77.5,83.3333333333333,57.1428571428571,40,56.5217391304348,43.3333333333333,60,68,35.7142857142857,81.8181818181818,76.9230769230769,NA,66.0861059865637
EF.14s0344,3,100,100,68.5714285714286,75,50,NA,80,40,92.5,90,64.2857142857143,65.7142857142857,82.6086956521739,NA,67.5,72,30.95,18.1818181818182,46.1538461538462,28.5714285714286,65.1131787294831
EF.14s0365,3,94.2857142857143,85,20,85,66.6666666666667,90,NA,NA,NA,NA,88.8888888888889,45.7142857142857,78.2608695652174,60,NA,40,38.0928571428571,63.6363636363636,61.5384615384615,50,64.4722738292303
EF.14s0042,3,88.5714285714286,80,57.1428571428571,90,55.5555555555556,33.3333333333333,NA,NA,NA,NA,44.4444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.1496598639456
EF.14s0076,3,88.5714285714286,100,74.2857142857143,90,74.0722222222222,26.6666666666667,56,43.3333333333333,NA,66.6666666666667,80,40,60.8695652173913,70,47.5,64,23.8071428571429,NA,NA,NA,62.8607962387854
EF.14s0322,3,88.5714285714286,90,NA,50,83.3333333333333,86.6666666666667,88,46.6666666666667,92.5,86.6666666666667,60,65.7142857142857,0,0,70,24,0,100,92.3076923076923,64.2857142857143,62.5638133796028
EF.14s0359,3,97.1428571428571,95,NA,85,NA,60,24,86.6666666666667,NA,80,40,48.5714285714286,NA,43.3333333333333,NA,66,23.8071428571429,NA,NA,57.1428571428571,62.0510989010989
EF.14s0336,3,0,100,97.1428571428571,90,88.8888888888889,96.6666666666667,80,23.3333333333333,90,46.6666666666667,71.4285714285714,88.5714285714286,56.5217391304348,83.3333333333333,NA,60,92.8571428571429,0,0,7.14285714285714,61.7133413243253
EF.14s0325,3,NA,90,71.4285714285714,85,61.1111111111111,90,76,33.3333333333333,NA,NA,11.1111111111111,NA,47.8260869565217,56.6666666666667,55,60,57.1428571428571,NA,NA,50,60.3299812678695
EF.14s0351,3,80,95,65.7142857142857,60,61.1111111111111,66.6666666666667,72,50,57.5,63.3333333333333,42.8571428571429,31.4285714285714,52.1739130434783,76.6666666666667,52.5,56,50,27.2727272727273,46.1538461538462,64.2857142857143,58.5331989266772
EF.14s0320,3,91.4285714285714,75,NA,35,55.5555555555556,0,68,73.3333333333333,90,56.6666666666667,64.2857142857143,51.4285714285714,30.4347826086957,23.3333333333333,NA,80,35.7142857142857,27.2727272727273,76.9230769230769,78.5714285714286,56.2748915067756
EF.14s0100,3,65.7142857142857,75,77.1428571428572,60,63.8888888888889,36.6666666666667,52,33.3333333333333,67.5,70,35.7142857142857,31.4285714285714,73.9130434782609,20,NA,80,30.95,45.4545454545455,38.4615384615385,NA,53.1760009046241
EF.14s0340,3,94.2857142857143,75,45.7142857142857,75,63.8888888888889,43.3333333333333,36,30,92.5,33.3333333333333,35.7142857142857,54.2857142857143,60.8695652173913,23.3333333333333,45,76,16.6642857142857,36.3636363636364,61.5384615384615,42.8571428571429,52.0840990289903
EF.14s0355,3,NA,NA,NA,NA,0,NA,96,NA,0,0,35.7142857142857,94.2857142857143,86.9565217391304,100,100,12,0,72.7272727272727,7.69230769230769,85.7142857142857,49.3635991337855
GHQ14s0405,4,100,100,94.2857142857143,100,94.4444444444444,93.3333333333333,92,NA,95,96.6666666666667,92.8571428571429,97.1428571428571,NA,100,NA,96,92.8571428571429,100,100,92.8571428571429,96.3202614379085
GHQ14s0011,4,100,100,85.7142857142857,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.1785714285714
GHQ14s0451,4,100,100,NA,90,100,93.3333333333333,92,93.3333333333333,97.5,90,100,82.8571428571429,95.6521739130435,100,100,100,92.8571428571429,100,76.9230769230769,92.8571428571429,94.595439267064
GHQ14s0454,4,100,100,97.1428571428571,95,100,83.3333333333333,84,90,82.5,86.6666666666667,100,88.5714285714286,95.6521739130435,100,97.5,100,100,100,92.3076923076923,85.7142857142857,93.9194218824654
GHQ14s0513,4,97.1428571428571,100,94.2857142857143,100,94.4444444444444,90,96,93.3333333333333,95,90,100,88.5714285714286,86.9565217391304,96.6666666666667,80,84,100,100,92.3076923076923,85.7142857142857,93.2211472102776
GHQ14s0486,4,100,100,91.4285714285714,100,94.4444444444444,93.3333333333333,92,100,97.5,90,92.8571428571429,82.8571428571429,95.6521739130435,90,97.5,88,100,90.9090909090909,84.6153846153846,71.4285714285714,92.6262927893363
GHQ14s0418,4,100,100,97.1428571428571,95,91.6666666666667,100,92,83.3333333333333,90,96.6666666666667,100,77.1428571428572,91.304347826087,96.6666666666667,80,84,78.5714285714286,90.9090909090909,100,85.7142857142857,91.505910031997
GHQ14s0110,4,91.4285714285714,100,85.7142857142857,100,77.7777777777778,96.6666666666667,88,86.6666666666667,95,96.6666666666667,100,85.7142857142857,86.9565217391304,100,65,92,92.8571428571429,90.9090909090909,100,NA,91.1240882179097
GHQ14s0427,4,74.2857142857143,90,100,90,88.8888888888889,96.6666666666667,96,80,77.5,90,100,85.7142857142857,95.6521739130435,100,100,96,85.7142857142857,90.9090909090909,100,78.5714285714286,90.7951267331702
GHQ14s0477,4,94.2857142857143,100,97.1428571428571,95,83.3333333333333,90,88,83.3333333333333,95,90,85.7142857142857,82.8571428571429,91.304347826087,90,75,100,78.5714285714286,100,92.3076923076923,92.8571428571429,90.2353639114509
GHQ14s0457,4,94.2857142857143,100,94.2857142857143,100,83.3333333333333,96.6666666666667,96,86.6666666666667,97.5,100,100,82.8571428571429,95.6521739130435,93.3333333333333,85,88,85.7142857142857,81.8181818181818,76.9230769230769,64.2857142857143,90.1161002041437
GHQ14s0430,4,100,100,NA,100,83.3333333333333,NA,88,66.6666666666667,72.5,93.3333333333333,85.7142857142857,82.8571428571429,95.6521739130435,93.3333333333333,75,92,100,100,100,78.5714285714286,89.275649873476
GHQ14s0453,4,85.7142857142857,100,82.8571428571429,100,83.3333333333333,96.6666666666667,88,63.3333333333333,95,93.3333333333333,78.5714285714286,88.5714285714286,95.6521739130435,96.6666666666667,72.5,100,92.8571428571429,90.9090909090909,100,78.5714285714286,89.1268727649162
GHQ14s0046,4,100,95,NA,100,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.75
GHQ14s0509,4,100,100,88.5714285714286,90,83.3333333333333,90,80,96.6666666666667,95,83.3333333333333,85.7142857142857,74.2857142857143,100,93.3333333333333,97.5,92,85.7142857142857,81.8181818181818,100,57.1428571428571,88.720670995671
GHQ14s0419,4,94.2857142857143,100,88.5714285714286,85,77.7777777777778,96.6666666666667,88,76.6666666666667,97.5,90,100,68.5714285714286,86.9565217391304,93.3333333333333,90,96,78.5714285714286,100,100,64.2857142857143,88.6093340234645
GHQ14s0483,4,100,100,91.4285714285714,95,61.1111111111111,83.3333333333333,88,86.6666666666667,97.5,96.6666666666667,85.7142857142857,88.5714285714286,82.6086956521739,100,67.5,92,100,90.9090909090909,92.3076923076923,71.4285714285714,88.5373056894796
GHQ14s0118,4,100,95,91.4285714285714,95,94.4444444444444,83.3333333333333,88,86.6666666666667,97.5,86.6666666666667,92.8571428571429,71.4285714285714,86.9565217391304,100,97.5,88,78.5714285714286,63.6363636363636,84.6153846153846,NA,88.5055313361949
GHQ14s0422,4,100,100,82.8571428571429,100,76.85,73.3333333333333,100,76.6666666666667,NA,93.3333333333333,100,91.4285714285714,82.6086956521739,83.3333333333333,75,88,78.5714285714286,90.9090909090909,100,85.7142857142857,88.34767798944
GHQ14s0485,4,100,100,88.5714285714286,100,77.7777777777778,86.6666666666667,92,83.3333333333333,90,86.6666666666667,71.4285714285714,80,95.6521739130435,90,75,92,100,90.9090909090909,92.3076923076923,71.4285714285714,88.1870986501421
GHQ14s0511,4,100,95,NA,95,77.7777777777778,83.3333333333333,NA,83.3333333333333,95,86.6666666666667,100,85.7142857142857,95.6521739130435,NA,65,NA,NA,72.7272727272727,100,85.7142857142857,88.0612752786666
GHQ14s0462,4,100,95,88.5714285714286,85,100,96.6666666666667,84,90,95,83.3333333333333,92.8571428571429,85.7142857142857,86.9565217391304,83.3333333333333,82.5,84,100,63.6363636363636,92.3076923076923,71.4285714285714,88.0152669793974
GHQ14s0492,4,100,100,91.4285714285714,90,88.8888888888889,80,80,73.3333333333333,92.5,86.6666666666667,85.7142857142857,88.5714285714286,82.6086956521739,90,82.5,96,100,72.7272727272727,100,78.5714285714286,87.9755285777025
GHQ14s0476,4,88.5714285714286,95,40,95,77.7777777777778,93.3333333333333,92,90,92.5,93.3333333333333,85.7142857142857,80,86.9565217391304,90,85,96,92.8571428571429,100,100,78.5714285714286,87.630762594893
GHQ14s0458,4,82.8571428571429,100,85.7142857142857,95,80.5555555555556,96.6666666666667,88,53.3333333333333,95,90,100,88.5714285714286,86.9565217391304,66.6666666666667,77.5,88,78.5714285714286,90.9090909090909,100,100,87.2151060292365
GHQ14s0465,4,97.1428571428571,100,88.5714285714286,95,77.7777777777778,96.6666666666667,72,66.6666666666667,100,86.6666666666667,100,91.4285714285714,86.9565217391304,90,77.5,68,85.7142857142857,100,69.2307692307692,85.7142857142857,86.7518248659553
GHQ14s0484,4,100,100,80,95,94.4444444444444,90,88,76.6666666666667,87.5,60,92.8571428571429,94.2857142857143,65.2173913043478,86.6666666666667,100,88,92.8571428571429,100,76.9230769230769,64.2857142857143,86.6351980145458
GHQ14s0514,4,100,90,88.5714285714286,95,94.4444444444444,83.3333333333333,92,76.6666666666667,90,83.3333333333333,100,74.2857142857143,91.304347826087,90,85,88,85.7142857142857,72.7272727272727,76.9230769230769,71.4285714285714,86.4366237627107
GHQ14s0411,4,97.1428571428571,100,82.8571428571429,95,NA,80,96,86.6666666666667,92.5,90,100,82.8571428571429,82.6086956521739,93.3333333333333,72.5,92,64.2857142857143,63.6363636363636,84.6153846153846,85.7142857142857,86.4061887768982
GHQ14s0493,4,100,90,80,100,77.7777777777778,93.3333333333333,88,80,97.5,90,85.7142857142857,82.8571428571429,91.304347826087,93.3333333333333,67.5,72,71.4285714285714,90.9090909090909,100,71.4285714285714,86.1543227304097
GHQ14s0105,4,97.1428571428571,100,94.2857142857143,100,88.8888888888889,86.6666666666667,72,66.6666666666667,92.5,63.3333333333333,100,71.4285714285714,86.9565217391304,90,NA,88,78.5714285714286,81.8181818181818,92.3076923076923,NA,86.1425846027295
GHQ14s0009,4,100,100,54.2857142857143,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.0714285714286
GHQ14s0469,4,82.8571428571429,100,85.7142857142857,95,83.3333333333333,63.3333333333333,80,66.6666666666667,90,90,100,68.5714285714286,95.6521739130435,86.6666666666667,77.5,92,92.8571428571429,100,92.3076923076923,78.5714285714286,86.0515647396082
GHQ14s0447,4,100,100,NA,95,72.2222222222222,86.6666666666667,84,93.3333333333333,95,100,100,88.5714285714286,91.304347826087,NA,85,96,85.7142857142857,81.8181818181818,92.3076923076923,0,85.9410088033276
GHQ14s0415,4,97.1428571428571,100,91.4285714285714,90,80.5555555555556,90,92,63.3333333333333,95,90,100,74.2857142857143,86.9565217391304,90,62.5,88,71.4285714285714,90.9090909090909,92.3076923076923,71.4285714285714,85.8638239779544
GHQ14s0472,4,100,100,91.4285714285714,100,83.3333333333333,86.6666666666667,76,76.6666666666667,95,63.3333333333333,85.7142857142857,82.8571428571429,86.9565217391304,93.3333333333333,80,76,85.7142857142857,81.8181818181818,100,71.4285714285714,85.8125447016751
GHQ14s0510,4,100,100,74.2857142857143,95,NA,80,84,60,85,93.3333333333333,100,85.7142857142857,NA,NA,62.5,80,85.7142857142857,81.8181818181818,100,85.7142857142857,85.4752992105933
GHQ14s0467,4,100,100,8.57142857142857,100,69.4444444444444,83.3333333333333,80,80,95,93.3333333333333,92.8571428571429,80,86.9565217391304,86.6666666666667,72.5,92,100,100,92.3076923076923,92.8571428571429,85.2913853055157
GHQ14s0494,4,80,100,88.5714285714286,85,83.3333333333333,80,92,83.3333333333333,95,86.6666666666667,100,57.1428571428571,95.6521739130435,70,75,88,95.2357142857143,72.7272727272727,92.3076923076923,85.7142857142857,85.2842378997814
GHQ14s0112,4,88.5714285714286,95,85.7142857142857,100,88.8888888888889,86.6666666666667,88,73.3333333333333,95,86.6666666666667,100,74.2857142857143,78.2608695652174,93.3333333333333,72.5,92,64.2857142857143,63.6363636363636,92.3076923076923,NA,85.1816293292266
GHQ14s0495,4,94.2857142857143,80,74.2857142857143,90,77.7777777777778,80,84,53.3333333333333,100,90,85.7142857142857,91.4285714285714,95.6521739130435,80,90,88,92.8571428571429,90.9090909090909,92.3076923076923,71.4285714285714,85.0990034120469
GHQ14s0441,4,100,95,94.2857142857143,95,70.5555555555555,76.6666666666667,100,70,92.5,100,85.7142857142857,68.5714285714286,95.6521739130435,93.3333333333333,72.5,88,71.4285714285714,81.8181818181818,76.9230769230769,71.4285714285714,84.9688779819215
GHQ14s0507,4,100,95,NA,100,72.2222222222222,90,92,NA,85,90,92.8571428571429,94.2857142857143,69.5652173913043,80,NA,84,78.5714285714286,72.7272727272727,69.2307692307692,78.5714285714286,84.9430115210166
GHQ14s0432,4,100,100,91.4285714285714,95,66.6666666666667,86.6666666666667,76,70,100,93.3333333333333,78.5714285714286,85.7142857142857,91.304347826087,76.6666666666667,87.5,80,64.2857142857143,81.8181818181818,84.6153846153846,85.7142857142857,84.7642766653636
GHQ14s0443,4,94.2857142857143,95,65.7142857142857,95,66.6666666666667,83.3333333333333,NA,86.6666666666667,62.5,96.6666666666667,92.8571428571429,74.2857142857143,91.304347826087,93.3333333333333,70,88,85.7142857142857,81.8181818181818,100,85.7142857142857,84.6768749938086
GHQ14s0463,4,100,95,80,75,77.7777777777778,70,68,90,95,96.6666666666667,85.7142857142857,77.1428571428572,86.9565217391304,83.3333333333333,70,84,85.7142857142857,90.9090909090909,100,78.5714285714286,84.4893123784428
GHQ14s0481,4,100,95,77.1428571428572,100,66.6666666666667,100,88,70,85,93.3333333333333,100,91.4285714285714,78.2608695652174,90,45,88,78.5714285714286,100,92.3076923076923,50,84.4355709507883
GHQ14s0474,4,94.2857142857143,100,88.5714285714286,90,87.0388888888889,83.3333333333333,76,76.6666666666667,85,83.3333333333333,92.8571428571429,62.8571428571429,78.2608695652174,93.3333333333333,62.5,76,78.5714285714286,100,92.3076923076923,85.7142857142857,84.3315630142804
GHQ14s0508,4,74.2857142857143,95,80,100,94.4444444444444,83.3333333333333,84,90,85,73.3333333333333,92.8571428571429,100,82.6086956521739,70,92.5,76,71.4285714285714,45.4545454545455,100,92.8571428571429,84.1551461823201
GHQ14s0439,4,100,90,82.8571428571429,90,72.2222222222222,43.3333333333333,88,56.6666666666667,97.5,93.3333333333333,100,88.5714285714286,91.304347826087,100,65,88,92.8571428571429,81.8181818181818,76.9230769230769,78.5714285714286,83.8479152490022
GHQ14s0116,4,82.8571428571429,95,74.2857142857143,90,72.2222222222222,83.3333333333333,96,NA,NA,93.3333333333333,71.4285714285714,80,86.9565217391304,83.3333333333333,50,88,92.8571428571429,90.9090909090909,92.3076923076923,NA,83.6955352121593
GHQ14s0440,4,82.8571428571429,100,100,90,NA,90,92,53.3333333333333,92.5,66.6666666666667,92.8571428571429,77.1428571428572,82.6086956521739,86.6666666666667,70,84,92.8571428571429,72.7272727272727,84.6153846153846,78.5714285714286,83.6528281024849
GHQ14s0103,4,100,95,NA,85,80.5555555555556,70,72,80,70,90,57.1428571428571,100,100,86.6666666666667,65,92,78.5714285714286,90.9090909090909,92.3076923076923,NA,83.6196272862939
GHQ14s0436,4,100,90,77.1428571428572,90,88.8888888888889,60,76,100,72.5,80,85.7142857142857,94.2857142857143,91.304347826087,90,85,84,85.7142857142857,54.5454545454545,84.6153846153846,78.5714285714286,83.4141323652193
GHQ14s0497,4,100,90,74.2857142857143,90,77.7777777777778,80,92,63.3333333333333,97.5,93.3333333333333,100,71.4285714285714,78.2608695652174,80,52.5,92,78.5714285714286,90.9090909090909,76.9230769230769,85.7142857142857,83.2268740920915
GHQ14s0442,4,100,100,85.7142857142857,100,94.4444444444444,76.6666666666667,80,50,95,90,100,80,86.9565217391304,70,47.5,84,64.2857142857143,90.9090909090909,84.6153846153846,78.5714285714286,82.9331768473073
GHQ14s0064,4,94.2857142857143,65,NA,90,92.2222222222222,90,NA,60,92.5,NA,100,NA,78.2608695652174,NA,65,NA,NA,NA,NA,NA,82.7268806073154
GHQ14s0466,4,100,80,88.5714285714286,85,77.7777777777778,26.6666666666667,92,93.3333333333333,80,66.6666666666667,92.8571428571429,94.2857142857143,82.6086956521739,86.6666666666667,77.5,96,100,63.6363636363636,76.9230769230769,92.8571428571429,82.6675337947077
GHQ14s0426,4,94.2857142857143,75,91.4285714285714,95,94.4444444444444,70,96,66.6666666666667,95,53.3333333333333,92.8571428571429,74.2857142857143,73.9130434782609,96.6666666666667,NA,84,85.7142857142857,54.5454545454545,92.3076923076923,78.5714285714286,82.3168504518619
GHQ14s0499,4,97.1428571428571,100,74.2857142857143,95,66.6666666666667,76.6666666666667,80,63.3333333333333,75,86.6666666666667,100,77.1428571428572,86.9565217391304,90,67.5,76,71.4285714285714,81.8181818181818,100,78.5714285714286,82.2089732731037
GHQ14s0035,4,100,95,NA,95,77.7777777777778,80,NA,40,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.1825396825397
GHQ14s0491,4,82.8571428571429,100,85.7142857142857,95,100,96.6666666666667,92,NA,90,83.3333333333333,85.7142857142857,77.1428571428572,78.2608695652174,83.3333333333333,45,84,85.7142857142857,45.4545454545455,92.3076923076923,57.1428571428571,82.0864292077107
GHQ14s0482,4,94.2857142857143,80,82.8571428571429,80,77.7777777777778,90,64,80,100,80,78.5714285714286,85.7142857142857,78.2608695652174,100,57.5,92,100,54.5454545454545,84.6153846153846,78.5714285714286,81.9349743251917
GHQ14s0456,4,94.2857142857143,100,74.2857142857143,90,100,86.6666666666667,76,66.6666666666667,92.5,66.6666666666667,92.8571428571429,82.8571428571429,78.2608695652174,76.6666666666667,67.5,84,78.5714285714286,81.8181818181818,76.9230769230769,71.4285714285714,81.8977254629429
GHQ14s0460,4,71.4285714285714,100,80,95,94.4444444444444,86.6666666666667,88,80,97.5,83.3333333333333,85.7142857142857,77.1428571428572,78.2608695652174,NA,65,76,85.7142857142857,81.8181818181818,69.2307692307692,50,81.3291718451901
GHQ14s0515,4,91.4285714285714,80,85.7142857142857,95,64.4444444444444,76.6666666666667,80,56.6666666666667,85,90,85.7142857142857,71.4285714285714,86.9565217391304,90,70,NA,NA,90.9090909090909,92.3076923076923,71.4285714285714,81.3147426915543
GHQ14s0403,4,100,95,97.1428571428571,95,61.1111111111111,86.6666666666667,80,76.6666666666667,87.5,76.6666666666667,50,45.7142857142857,82.6086956521739,96.6666666666667,65,92,92.8571428571429,81.8181818181818,92.3076923076923,71.4285714285714,81.3077602349342
GHQ14s0445,4,94.2857142857143,90,60,90,100,90,76,80,95,80,85.7142857142857,65.7142857142857,78.2608695652174,83.3333333333333,72.5,76,71.4285714285714,81.8181818181818,84.6153846153846,71.4285714285714,81.3049598951773
GHQ14s0512,4,82.8571428571429,85,71.4285714285714,85,94.4444444444444,86.6666666666667,80,80,85,80,100,68.5714285714286,95.6521739130435,60,65,84,78.5714285714286,72.7272727272727,84.6153846153846,85.7142857142857,81.2624399754835
GHQ14s0478,4,100,95,NA,100,NA,96.6666666666667,80,63.3333333333333,95,83.3333333333333,100,54.2857142857143,69.5652173913043,86.6666666666667,42.5,92,69.05,90.9090909090909,84.6153846153846,57.1428571428571,81.1149035746862
GHQ14s0459,4,91.4285714285714,95,94.2857142857143,85,77.7777777777778,86.6666666666667,NA,73.3333333333333,87.5,66.6666666666667,100,NA,69.5652173913043,100,70,92,71.4285714285714,72.7272727272727,61.5384615384615,64.2857142857143,81.066887085003
GHQ14s0431,4,97.1428571428571,90,68.5714285714286,80,83.3333333333333,NA,80,60,87.5,63.3333333333333,100,65.7142857142857,91.304347826087,96.6666666666667,NA,92,64.2857142857143,72.7272727272727,92.3076923076923,71.4285714285714,80.906416852069
GHQ14s0501,4,97.1428571428571,100,77.1428571428572,100,66.6666666666667,76.6666666666667,76,76.6666666666667,92.5,90,78.5714285714286,71.4285714285714,69.5652173913043,76.6666666666667,80,92,64.2857142857143,81.8181818181818,92.3076923076923,57.1428571428571,80.8286021949065
GHQ14s0489,4,85.7142857142857,95,74.2857142857143,95,77.7777777777778,86.6666666666667,72,76.6666666666667,NA,86.6666666666667,78.5714285714286,91.4285714285714,73.9130434782609,80,92.5,64,78.5714285714286,90.9090909090909,61.5384615384615,71.4285714285714,80.6651775633469
